year,state,district,illness_category,cases,deaths
2015,West Bengal,Paschim Medinipur,Water-borne,87,0
2015,West Bengal,Birbhum,Vector-borne,286,0
2015,Arunachal Pradesh,West Siang,Vector-borne,20,0
2015,Assam,Dhemaji,Vector-borne,11,0
2015,Assam,Lakhimpur,Vector-borne,22,0
2015,Assam,Kamrup,Vector-borne,426,1
2015,Bihar,All Districts,Vector-borne,1204,0
2015,Chhattisgarh,Dhamatari,Water-borne,38,0
2015,Chhattisgarh,Raipur,Other,6,2
2015,Chhattisgarh,Raipur,Vector-borne,42,0
2015,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Other,21,0
2015,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Other,9,0
2015,Delhi,All Districts,Vector-borne,12020,32
2015,Gujarat,Bhavnagar,Food-borne,41,0
2015,Jharkhand,Godda,Other,6,0
2015,Karnataka,Belagavi,Other,10,0
2015,Karnataka,Tumakuru,Vector-borne,21,0
2015,Karnataka,Ramanagara,Other,21,0
2015,Karnataka,Tumakuru,Food-borne,27,0
2015,Karnataka,Bengaluru Rural,Water-borne,30,0
2015,Karnataka,Bellary,Vector-borne,66,0
2015,Karnataka,Tumakuru,Vector-borne,16,0
2015,Karnataka,All Districts,Other,3489,87
2015,Kerala,Thiruvananthapuram,Food-borne,24,0
2015,Kerala,Kollam,Water-borne,72,0
2015,Kerala,Ernakulam,Water-borne,11,0
2015,Kerala,All Districts,Other,908,76
2015,Lakshadweep,Lakshadweep District,Vector-borne,56,0
2015,Madhya Pradesh,Khandwa,Vector-borne,11,0
2015,Madhya Pradesh,Shivpuri,Other,7,0
2015,Madhya Pradesh,All Districts,Other,2400,352
2015,Maharashtra,Thane,Water-borne,33,0
2015,Maharashtra,Nashik,Vector-borne,18,0
2015,Maharashtra,All Districts,Other,8365,839
2015,Mizoram,Lunglei,Food-borne,27,0
2015,Nagaland,Dimapur,Vector-borne,16,1
2015,Punjab,S.A.S Nagar,Water-borne,18,1
2015,Rajasthan,Sawai Madhopur,Vector-borne,8,0
2015,Rajasthan,Sirohi,Other,1,0
2015,Tamil Nadu,Thanjavur,Food-borne,27,0
2015,Uttar Pradesh,Fatehpur,Other,16,0
2015,Uttar Pradesh,Fatehpur,Vector-borne,57,1
2015,West Bengal,Jalpaiguri,Water-borne,10,0
2015,West Bengal,Birbhum,Vector-borne,112,0
2015,Andhra Pradesh,East Godavari,Water-borne,182,0
2015,Arunachal Pradesh,Tawang,Other,24,0
2015,Arunachal Pradesh,East Siang,Vector-borne,1798,1
2015,Assam,Udalguri,Water-borne,14,0
2015,Assam,Dhemaji,Vector-borne,11,0
2015,Assam,Dibrugarh,Other,9,1
2015,Bihar,Vaishali,Water-borne,58,1
2015,Bihar,Jahanabad,Food-borne,210,0
2015,Bihar,Saran,Water-borne,47,2
2015,Bihar,All Districts,Vector-borne,906,0
2015,Chhattisgarh,Rajnandgaon,Water-borne,18,0
2015,Chhattisgarh,Raipur,Vector-borne,17,0
2015,Delhi,All Districts,Vector-borne,10683,30
2015,Goa,South Goa,Vector-borne,19,0
2015,Gujarat,Kheda,Other,18,0
2015,Gujarat,Anand,Water-borne,72,1
2015,Haryana,Sirsa,Other,3,1
2015,Jammu and Kashmir,Baramulla,Other,30,0
2015,Jammu and Kashmir,"Doda, Jammu, Kathua, Kishtwar, Rajouri, Ramban, Reasi, Samba and Udhampur",Vector-borne,66,0
2015,Jharkhand,Godda,Other,6,0
2015,Jharkhand,West Singhbhum,Vector-borne,21,0
2015,Jharkhand,Latehar,Vector-borne,162,5
2015,Jharkhand,Sahebganj,Other,12,0
2015,Karnataka,All Districts,Other,3458,86
2015,Kerala,Ernakulam,Water-borne,11,0
2015,Kerala,Thrissur,Water-borne,42,0
2015,Madhya Pradesh,Khargone,Water-borne,89,0
2015,Madhya Pradesh,Mandla,Vector-borne,27,1
2015,Madhya Pradesh,All Districts,Other,2383,348
2015,Maharashtra,Beed,Other,10,0
2015,Maharashtra,Yavatmal,Other,5,2
2015,Maharashtra,Nashik,Vector-borne,36,0
2015,Maharashtra,Nanded,Vector-borne,15,0
2015,Maharashtra,All Districts,Other,8250,810
2015,Meghalaya,Ri Bhoi,Other,3,0
2015,Odisha,Nabarangpur,Other,31,0
2015,Punjab,S.A.S Nagar,Other,39,0
2015,Rajasthan,Pratapgarh,Water-borne,38,0
2015,Tamil Nadu,Thoothukudi,Other,11,0
2015,Tamil Nadu,Tiruppur,Food-borne,220,0
2015,Tamil Nadu,Tiruvannamalai,Vector-borne,9,0
2015,Tamil Nadu,Vellore,Other,37,0
2015,Tamil Nadu,Tiruvannamalai,Vector-borne,42,0
2015,Uttar Pradesh,Jhansi,Other,5,0
2015,Uttar Pradesh,Lucknow,Food-borne,26,0
2015,Uttar Pradesh,Lucknow,Water-borne,10,0
2015,Uttarakhand,Bageshwar,Other,17,0
2015,West Bengal,Burdhawan,Water-borne,28,0
2015,West Bengal,Burdhawan,Water-borne,138,0
2015,West Bengal,Paschim Medinipur,Water-borne,22,0
2015,West Bengal,Birbhum,Vector-borne,26,0
2015,West Bengal,South 24 Paraganas,Food-borne,253,0
2015,Andhra Pradesh,Vizianagaram,Water-borne,54,0
2015,Arunachal Pradesh,Papum Pare,Vector-borne,80,0
2015,Arunachal Pradesh,West Siang,Vector-borne,74,0
2015,Arunachal Pradesh,East Siang,Vector-borne,1793,1
2015,Assam,Udalguri,Water-borne,55,0
2015,Assam,Karbi Anglong,Water-borne,87,1
2015,Bihar,Rohtas,Water-borne,30,0
2015,Bihar,All Districts,Vector-borne,724,2
2015,Chandigarh,Chandigarh,Vector-borne,112,0
2015,Chhattisgarh,Rajnandgaon,Vector-borne,13,0
2015,Chhattisgarh,Raipur,Vector-borne,10,0
2015,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Other,16,0
2015,Delhi,All Districts,Vector-borne,7606,25
2015,Himachal Pradesh,Mandi,Other,16,0
2015,Jharkhand,West Singhbhum,Food-borne,27,0
2015,Jharkhand,Latehar,Vector-borne,24,5
2015,Jharkhand,Pakur,Other,23,0
2015,Jharkhand,Pakur,Other,21,0
2015,Karnataka,Tumakuru,Vector-borne,15,0
2015,Karnataka,All Districts,Other,3445,86
2015,Kerala,Ernakulam,Water-borne,17,0
2015,Kerala,All Districts,Other,899,76
2015,Madhya Pradesh,Mandsaur,Vector-borne,27,0
2015,Madhya Pradesh,Khargone,Other,7,0
2015,Madhya Pradesh,Harda,Water-borne,20,1
2015,Madhya Pradesh,Shivpuri,Vector-borne,38,0
2015,Madhya Pradesh,All Districts,Other,2357,342
2015,Maharashtra,Nashik,Food-borne,60,0
2015,Maharashtra,Beed,Other,30,0
2015,Maharashtra,Jalgaon,Water-borne,100,0
2015,Maharashtra,Nanded,Other,3,1
2015,Maharashtra,Nanded,Water-borne,38,1
2015,Maharashtra,All Districts,Other,8102,774
2015,Odisha,Kalahandi,Water-borne,12,0
2015,Rajasthan,Jhunjhunu,Food-borne,20,0
2015,Rajasthan,Dungarpur,Water-borne,52,0
2015,Telangana,Nalgonda,Food-borne,156,0
2015,Telangana,Mahabubnagar,Water-borne,172,1
2015,Uttar Pradesh,Agra,Food-borne,87,0
2015,Uttar Pradesh,Jhansi,Vector-borne,23,0
2015,West Bengal,Purba Medinipur,Other,33,0
2015,West Bengal,Birbhum,Other,26,0
2015,West Bengal,Burdhawan,Vector-borne,36,0
2015,West Bengal,Purba Medinipur,Other,21,0
2015,Arunachal Pradesh,West Siang,Vector-borne,62,0
2015,Arunachal Pradesh,East Siang,Vector-borne,1770,1
2015,Arunachal Pradesh,Papum Pare,Vector-borne,43,0
2015,Assam,Kamrup,Vector-borne,153,0
2015,Bihar,Madhubani,Water-borne,23,0
2015,Bihar,All Districts,Vector-borne,521,1
2015,Chandigarh,Chandigarh,Water-borne,3,0
2015,Chandigarh,Chandigarh,Vector-borne,85,0
2015,Chhattisgarh,Raigarh,Water-borne,29,0
2015,Delhi,All Districts,Vector-borne,5982,17
2015,Gujarat,Kheda,Other,21,0
2015,Haryana,Sirsa,Water-borne,12,0
2015,Jammu and Kashmir,Doda,Water-borne,36,0
2015,Jharkhand,"Ranchi, Palamu, Garwah, Gumla, Chatra, Deoghar, Giridih, Dumka, Lohardaga, Koderma, Jamtara, Ramgarh, Saraikela, Simdega, East Singhbum, Saraikela, Hazaribag, Sahebganj, Bokaro, Latehar, Dhanbad, Ramgarh, West Singhbhum",Vector-borne,169,0
2015,Jharkhand,"Ranchi, East Singhbum, Saraikela, Hazaribag, Sahebganj, Bokaro, Latehar, Dhanbad, Ramgarh, West Singhbhum",Other,180,2
2015,Karnataka,Mangalore,Other,32,0
2015,Karnataka,Bagalkote,Water-borne,66,0
2015,Karnataka,Ramanagara,Vector-borne,18,0
2015,Karnataka,Chamarajanagara,Vector-borne,21,0
2015,Karnataka,All Districts,Other,3414,85
2015,Kerala,Alappuzha,Other,8,0
2015,Kerala,Wayanad,Respiratory,83,0
2015,Kerala,All Districts,Other,894,71
2015,Madhya Pradesh,Ashoknagar,Other,29,0
2015,Madhya Pradesh,Katni,Vector-borne,9,0
2015,Madhya Pradesh,Khargone,Other,60,0
2015,Madhya Pradesh,All Districts,Other,2341,337
2015,Maharashtra,Thane,Water-borne,27,0
2015,Maharashtra,Beed,Water-borne,22,0
2015,Maharashtra,Kohlapur,Food-borne,11,0
2015,Maharashtra,Bhandara,Water-borne,24,0
2015,Maharashtra,Nagpur,Other,5,1
2015,Maharashtra,Satara,Vector-borne,10,0
2015,Maharashtra,Satara,Vector-borne,11,0
2015,Maharashtra,All Districts,Other,7946,745
2015,Meghalaya,East Jaintia Hills,Other,47,0
2015,Odisha,Kalahandi,Water-borne,25,0
2015,Odisha,Kalahandi,Food-borne,15,0
2015,Odisha,Ganjam,Water-borne,20,0
2015,Odisha,Ganjam,Vector-borne,56,0
2015,Sikkim,East Sigtan,Food-borne,13,0
2015,Tamil Nadu,Sivaganga,Other,7,0
2015,Tamil Nadu,Tiruchirappalli,Water-borne,18,0
2015,Tamil Nadu,Coimbatore,Food-borne,27,0
2015,Tamil Nadu,Thanjavur,Vector-borne,19,0
2015,Tamil Nadu,Namakkal,Vector-borne,11,0
2015,Tamil Nadu,Tirunelveli,Water-borne,19,0
2015,Tamil Nadu,Tiruvannamalai,Other,22,0
2015,Telangana,Adilabad,Food-borne,97,0
2015,Tripura,Unakoti,Food-borne,115,0
2015,Uttar Pradesh,Agra,Vector-borne,45,0
2015,Uttar Pradesh,Chandauli,Water-borne,19,0
2015,Uttar Pradesh,Hardoi,Other,137,1
2015,Uttar Pradesh,Hardoi,Vector-borne,84,0
2015,Uttar Pradesh,Shravasti,Other,44,2
2015,West Bengal,Burdhawan,Water-borne,37,0
2015,West Bengal,Purba Medinipur,Other,11,3
2015,West Bengal,Purba Medinipur,Vector-borne,40,0
2015,West Bengal,Bankura,Water-borne,181,0
2015,West Bengal,Maldah,Other,124,0
2015,West Bengal,Purulia,Water-borne,15,0
2015,Arunachal Pradesh,West Siang,Vector-borne,49,0
2015,Arunachal Pradesh,East Siang,Vector-borne,1752,1
2015,Assam,Kamrup,Vector-borne,153,0
2015,Bihar,Muzaffarpur,Water-borne,8,1
2015,Bihar,Muzaffarpur,Water-borne,52,1
2015,Bihar,Muzaffarpur,Other,8,4
2015,Bihar,All Districts,Vector-borne,371,1
2015,Chhattisgarh,Bemetara,Water-borne,39,0
2015,Chhattisgarh,Sukma,Vector-borne,140,0
2015,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Other,6,0
2015,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Vector-borne,16,0
2015,Delhi,All Districts,Vector-borne,3194,17
2015,Gujarat,Aravalli,Other,1,0
2015,Gujarat,Kutch,Other,2,0
2015,Jammu and Kashmir,Baramulla,Water-borne,63,0
2015,Jharkhand,Jamtara,Vector-borne,12,0
2015,Karnataka,Haveri,Food-borne,19,0
2015,Karnataka,Chikkamagaluru,Food-borne,48,0
2015,Karnataka,Tumakuru,Vector-borne,23,0
2015,Karnataka,Belagavi,Other,10,0
2015,Karnataka,All Districts,Other,3382,85
2015,Kerala,Kannur,Food-borne,34,0
2015,Kerala,Malappuram,Other,44,1
2015,Kerala,Kollam,Other,43,0
2015,Kerala,Alappuzha,Other,21,0
2015,Kerala,All Districts,Other,889,71
2015,Madhya Pradesh,Shivpuri,Other,5,0
2015,Madhya Pradesh,Bhind,Vector-borne,9,0
2015,Madhya Pradesh,Panna,Vector-borne,97,0
2015,Madhya Pradesh,Shivpuri,Vector-borne,30,0
2015,Maharashtra,Wardha,Vector-borne,23,0
2015,Maharashtra,Nagpur,Other,4,0
2015,Maharashtra,Kohlapur,Vector-borne,14,0
2015,Maharashtra,Bhandara,Other,30,1
2015,Maharashtra,Chandrapur,Water-borne,38,0
2015,Maharashtra,All Districts,Other,2314,333
2015,Manipur,East Imphal,Other,6,0
2015,Odisha,Sonepur,Water-borne,7757,716
2015,Rajasthan,Jaipur,Other,102,4
2015,Rajasthan,Jhunjhunu,Other,100,0
2015,Sikkim,West,Food-borne,13,0
2015,Telangana,Nalgonda,Food-borne,35,0
2015,Telangana,Nizamabad,Food-borne,49,0
2015,Uttar Pradesh,Badaun,Vector-borne,52,2
2015,Uttar Pradesh,Bareilly,Other,9,1
2015,West Bengal,Nadia,Vector-borne,123,0
2015,West Bengal,Bankura,Other,36,0
2015,West Bengal,Purba Medinipur,Vector-borne,41,0
2015,Arunachal Pradesh,Papum Pare,Water-borne,20,0
2015,Arunachal Pradesh,West Siang,Vector-borne,34,0
2015,Arunachal Pradesh,"Papumpare, Lower Subansiri, Upper Subansiri, East Kameng, East Siang, Lohit, Changlang, Kurung Kumey, Upper Siang, West Siang",Other,33,0
2015,Arunachal Pradesh,East Siang,Vector-borne,1715,1
2015,Assam,Karbi Anglong,Water-borne,82,1
2015,Bihar,Rohtas,Water-borne,20,0
2015,Bihar,Rohtas,Water-borne,6,1
2015,Bihar,Vaishali,Water-borne,11,0
2015,Bihar,Jahanabad,Water-borne,14,0
2015,Bihar,Madhubani,Water-borne,11,0
2015,Bihar,Madhubani,Other,13,0
2015,Bihar,All Districts,Vector-borne,174,1
2015,Delhi,All Districts,Vector-borne,1872,2
2015,Goa,North Goa,Water-borne,20,0
2015,Gujarat,Kheda,Water-borne,12,0
2015,Gujarat,Anand,Water-borne,34,0
2015,Gujarat,Surat,Other,35,0
2015,Gujarat,All Districts,Other,6767,467
2015,Haryana,Mewat,Vector-borne,727,2
2015,Himachal Pradesh,Hamirpur,Water-borne,190,0
2015,Jammu and Kashmir,Kulgam,Other,16,0
2015,Jammu and Kashmir,Udhampur,Other,5,0
2015,Jharkhand,Simdega,Food-borne,157,0
2015,Jharkhand,West Singhbhum,Food-borne,8,0
2015,Jharkhand,Lohardaga,Water-borne,53,0
2015,Jharkhand,East Singhbhum,Other,2,0
2015,Karnataka,Belagavi,Other,14,0
2015,Karnataka,Chikkamagaluru,Water-borne,12,0
2015,Karnataka,All Districts,Other,3356,85
2015,Kerala,Alappuzha,Other,13,0
2015,Kerala,All Districts,Other,881,69
2015,Madhya Pradesh,Balaghat,Water-borne,12,0
2015,Madhya Pradesh,Mandsaur,Other,6,0
2015,Madhya Pradesh,Shivpuri,Vector-borne,15,0
2015,Madhya Pradesh,Morena,Other,11,0
2015,Madhya Pradesh,All Districts,Other,2303,327
2015,Maharashtra,All Districts,Other,7545,683
2015,Meghalaya,West Jaintia Hills,Other,177,0
2015,Meghalaya,East Jaintia Hills,Other,39,1
2015,Odisha,Bargarh,Water-borne,19,0
2015,Odisha,Sonepur,Water-borne,7,1
2015,Punjab,Jalandhar,Water-borne,12,0
2015,Punjab,Patiala,Other,8,0
2015,Rajasthan,Alwar,Other,66,3
2015,Tamil Nadu,Pudukkottai,Vector-borne,27,0
2015,Tamil Nadu,Kanchipuram,Vector-borne,17,0
2015,Tamil Nadu,Sivaganga,Vector-borne,21,0
2015,Tamil Nadu,Tiruvannamalai,Vector-borne,28,0
2015,Uttar Pradesh,Badaun,Vector-borne,39,2
2015,Uttar Pradesh,Chandauli,Water-borne,20,1
2015,Uttar Pradesh,Saharanpur,Food-borne,72,0
2015,Uttar Pradesh,Saharanpur,Food-borne,72,0
2015,Uttar Pradesh,Lucknow,Water-borne,12,0
2015,Uttar Pradesh,Lucknow,Food-borne,88,0
2015,Uttar Pradesh,Firozabad,Other,47,0
2015,Uttar Pradesh,Siddharth Nagar,Other,9,0
2015,Uttar Pradesh,Siddharth Nagar,Food-borne,15,1
2015,Uttar Pradesh,Saharanpur,Vector-borne,113,0
2015,Uttar Pradesh,Bareilly,Vector-borne,64,0
2015,Uttar Pradesh,Gautam Budh Nagar,Vector-borne,48,0
2015,West Bengal,Burdhawan,Vector-borne,36,0
2015,West Bengal,Nadia,Food-borne,12,0
2015,West Bengal,Nadia,Vector-borne,108,0
2015,Arunachal Pradesh,Upper Siang,Vector-borne,23,0
2015,Arunachal Pradesh,West Siang,Vector-borne,29,0
2015,Arunachal Pradesh,"Papumpare, Lower Subansiri, Upper Subansiri, East Kameng, East Siang, Naharlagun",Other,30,2
2015,Arunachal Pradesh,East Siang,Vector-borne,1646,1
2015,Assam,Jorhat,Other,24,0
2015,Assam,Kamrup,Vector-borne,21,0
2015,Bihar,All Districts,Vector-borne,96,0
2015,Chandigarh,Chandigarh,Vector-borne,13,0
2015,Chhattisgarh,Balrampur,Other,5,0
2015,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Vector-borne,12,0
2015,Delhi,All Districts,Vector-borne,1160,2
2015,Gujarat,Kutch,Other,1,0
2015,Gujarat,Kutch,Other,1,0
2015,Gujarat,Kutch,Other,1,0
2015,Gujarat,All Districts,Other,6710,459
2015,Himachal Pradesh,Una,Water-borne,12,0
2015,Jammu and Kashmir,Jammu,Water-borne,17,0
2015,Karnataka,Ramanagara,Other,19,0
2015,Karnataka,Haveri,Water-borne,27,0
2015,Karnataka,All Districts,Other,3334,85
2015,Kerala,All Districts,Other,862,68
2015,Madhya Pradesh,Harda,Water-borne,20,1
2015,Madhya Pradesh,Shivpuri,Other,14,0
2015,Madhya Pradesh,Shajapur,Water-borne,12,0
2015,Madhya Pradesh,Hoshangabad,Vector-borne,69,0
2015,Maharashtra,Nagpur,Other,8,0
2015,Maharashtra,Ahmednagar,Other,23,0
2015,Maharashtra,Latur,Other,13,1
2015,Maharashtra,Chandrapur,Vector-borne,88,1
2015,Maharashtra,Gadchiroli,Other,10,0
2015,Maharashtra,Gadchiroli,Other,131,1
2015,Maharashtra,All Districts,Other,7199,657
2015,Meghalaya,West Jaintia Hills,Water-borne,30,0
2015,Odisha,Subarnapur,Water-borne,8,1
2015,Odisha,Bargarh,Water-borne,6,1
